Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,female,male,total,source
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Kola,ML030113,2017,2920,2910,5830,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Sanankoroba,ML020431,2017,24222,24319,48541,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Youdiou,ML050516,2017,10725,10678,21403,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Pel Maoude,ML050514,2017,8974,8768,17742,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Barapireli,ML050502,2017,8421,8373,16794,OCHA
Mali,ML,Mopti,ML05,Koro,ML0505,Bamba,ML050501,2017,9112,8297,17409,OCHA
Mali,ML,Mopti,ML05,Bankass,ML0502,Lessagou Habe,ML050207,2017,10055,10146,20201,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Wadouba,ML050121,2017,18805,17382,36187,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pelou,ML050114,2017,2970,2675,5645,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Ondougou,ML050113,2017,3990,3357,7347,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Metoumou,ML050112,2017,9900,8305,18205,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Kende,ML050109,2017,2495,2344,4839,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Doucoumbo,ML050107,2017,14196,12867,27063,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dandoli,ML050104,2017,6376,6066,12442,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Borko,ML050103,2017,4776,4356,9132,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Guire,ML050706,2017,5455,5120,10575,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Ouro Ardo,ML050705,2017,6954,6478,13432,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diafarabe,ML050701,2017,9721,9642,19363,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kalabancoro,ML020415,2017,105065,105265,210330,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dogodouman,ML020411,2017,7633,7677,15310,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune IV,ML090104,2017,197960,197675,395635,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Salam,ML060505,2017,12680,15212,27892,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Arham,ML060101,2017,1898,1764,3662,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Bourem Sidi Amar,ML060103,2017,5834,5284,11118,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Garbakoira,ML060106,2017,3497,3846,7343,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tinguereguif,ML060113,2017,1879,1891,3770,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Adarmalane,ML060201,2017,639,601,1240,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Doukouria,ML060205,2017,1685,1907,3592,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Issa Bery,ML060209,2017,2777,2585,5362,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tele,ML060213,2017,3856,3845,7701,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tin Aicha,ML060215,2017,1915,1953,3868,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Goundam Commune,ML060208,2017,8267,8090,16357,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Bambara Maoude,ML060301,2017,10618,10806,21424,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Banikane,ML060302,2017,6407,5873,12280,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Gouandiaka,ML030606,2017,17080,17019,34099,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune III,ML090103,2017,84283,82877,167160,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune II,ML090102,2017,104805,102232,207037,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune VI,ML090106,2017,301029,309148,610177,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Rharous,ML060308,2017,17728,16435,34163,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Serere,ML060309,2017,5702,5518,11220,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Gossi,ML060303,2017,16100,15176,31276,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Tombouctou,ML060506,2017,34719,36279,70998,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ansongo,ML070101,2017,19999,19119,39118,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bourem,ML070202,2017,18696,17037,35733,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Menaka,ML070403,2017,14080,15376,29456,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Anderamboukane,ML070401,2017,11176,12340,23516,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Anchawadi,ML070301,2017,12798,13928,26726,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gao,ML070303,2017,55588,56671,112259,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Anefif,ML080201,2017,3085,3564,6649,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Kidal,ML080203,2017,15554,18182,33736,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Abeibara,ML080101,2017,2777,3132,5909,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Tessalit,ML080302,2017,3408,3844,7252,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Tin Essako,ML080401,2017,1549,1821,3370,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Guegneka,ML020209,2017,31302,31116,62418,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Talataye,ML070105,2017,8612,9617,18229,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Lafia,ML060504,2017,5129,4947,10076,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tonka,ML060216,2017,35841,33398,69239,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tindirma,ML060112,2017,4248,4169,8417,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Binga,ML060102,2017,3399,3247,6646,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Banikane Narhawa,ML060401,2017,13716,13931,27647,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tiongui,ML030311,2017,6201,5742,11943,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Loulouni,ML030206,2017,27572,25805,53377,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Fourou,ML030203,2017,25471,28500,53971,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Kaladougou,ML020211,2017,25650,25243,50893,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Diamnati,ML050105,2017,8877,8201,17078,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,N'gorkou,ML060406,2017,15606,16091,31697,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouroube Doude,ML050611,2017,7851,8027,15878,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dirma,ML050803,2017,5290,5254,10544,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Deboye,ML050802,2017,15087,14986,30073,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Nampalari,ML040405,2017,7188,7237,14425,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dialafara,ML010403,2017,11602,11731,23333,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Gounfan,ML010106,2017,4462,4628,9090,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kassama,ML010408,2017,12938,12345,25283,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Finkolo Ganadougou,ML030512,2017,11300,11218,22518,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Lobougoula,ML030526,2017,21343,19215,40558,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Nangalasso,ML030309,2017,7834,7345,15179,OCHA
Mali,ML,Segou,ML04,San,ML0405,Fion,ML040506,2017,4299,4150,8449,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Niansanari,ML050309,2017,3104,3056,6160,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Soye,ML050615,2017,13591,13977,27568,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Femaye,ML050305,2017,10825,10378,21203,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Koundian,ML010108,2017,9252,8749,18001,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Mahina,ML010109,2017,16792,16857,33649,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kenieba,ML010409,2017,23081,23233,46314,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zaniena,ML030543,2017,4670,4577,9247,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Miniko,ML030527,2017,2098,2180,4278,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Tousseguela,ML030312,2017,3676,3529,7205,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolosso,ML030307,2017,4001,4053,8054,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Falea,ML010405,2017,11424,11238,22662,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dabia,ML010402,2017,10191,9527,19718,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Faraba,ML010406,2017,5103,4993,10096,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kobri,ML010516,2017,10045,9707,19752,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Diokeli,ML010105,2017,8476,8537,17013,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Bamafele,ML010102,2017,10436,10584,21020,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Koumantou,ML030114,2017,34274,32256,66530,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Debelin,ML030104,2017,5442,5316,10758,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kolondieba,ML030306,2017,35603,33747,69350,OCHA
Mali,ML,Segou,ML04,San,ML0405,San Commune,ML040517,2017,43428,43575,87003,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kokofata,ML010517,2017,14579,14111,28690,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Koulou,ML010519,2017,7023,6659,13682,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Kouroukoto,ML010410,2017,6821,6585,13406,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Djidian,ML010507,2017,11054,10241,21295,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sebekoro,ML010526,2017,21487,21143,42630,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Wola,ML030123,2017,7482,7305,14787,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Massigui,ML020215,2017,36383,34104,70487,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Wateni,ML030540,2017,4040,4023,8063,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Gadougou 2,ML010510,2017,6190,5853,12043,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Benkadi Founia,ML010503,2017,6050,6011,12061,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Senko,ML010529,2017,5412,5345,10757,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sirakoro,ML010530,2017,7053,6715,13768,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Tambaga,ML010532,2017,6689,6928,13617,OCHA
Mali,ML,Kayes,ML01,Bafoulabe,ML0101,Oualia,ML010111,2017,13659,13216,26875,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Toukoto,ML010533,2017,4628,4415,9043,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sefeto Ouest,ML010528,2017,11885,10793,22678,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kourounikoto,ML010520,2017,3515,3636,7151,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Saboula,ML010525,2017,4096,3937,8033,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Namala Guimba,ML010523,2017,7800,7677,15477,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune I,ML090101,2017,216422,218656,435078,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Tarkint,ML070204,2017,11515,13313,24828,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Temera,ML070205,2017,13763,12907,26670,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Inekar,ML070402,2017,3269,3777,7046,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tessit,ML070106,2017,8611,9284,17895,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,N'tillit,ML070305,2017,14155,14814,28969,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bourra,ML070103,2017,12127,12216,24343,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Tin Hama,ML070107,2017,6298,6691,12989,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Tidermene,ML070404,2017,3213,3845,7058,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Bara,ML070102,2017,10176,9443,19619,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Sony Aliber,ML070306,2017,31390,30513,61903,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gabero,ML070302,2017,17474,15832,33306,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Tilemsi,ML070307,2017,6009,6795,12804,OCHA
Mali,ML,Gao,ML07,Gao,ML0703,Gounzoureye,ML070304,2017,17945,17478,35423,OCHA
Mali,ML,Kidal,ML08,Kidal,ML0802,Essouk,ML080202,2017,1414,1674,3088,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sanso,ML030118,2017,12864,12903,25767,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Bendougouba,ML010502,2017,7850,7641,15491,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Boudofo,ML010504,2017,2876,2939,5815,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kita Ouest,ML010515,2017,11124,10651,21775,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koutiala Commune,ML030416,2017,91643,92119,183762,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Kareri,ML050704,2017,17994,18120,36114,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sokolo,ML040410,2017,16276,16267,32543,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Diabaly,ML040401,2017,22219,22374,44593,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Doumba,ML020602,2017,4895,4800,9695,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Yelekebougou,ML020437,2017,8512,8091,16603,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Farako,ML030303,2017,9627,9565,19192,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,N'garadougou,ML020218,2017,10342,9917,20259,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Baguineda Camp,ML020401,2017,33021,34308,67329,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Tienfala,ML020608,2017,4513,4565,9078,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Gouendo,ML040104,2017,6984,6771,13755,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Falo,ML040206,2017,27063,26390,53453,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Sanando,ML040108,2017,21570,20839,42409,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,N'gassola,ML040107,2017,3678,3675,7353,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Diena,ML040204,2017,6186,6158,12344,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Mariko,ML040404,2017,14964,15324,30288,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Niono,ML040406,2017,53493,52577,106070,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Kewa,ML050306,2017,14536,14073,28609,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Niantaga,ML030424,2017,4188,3870,8058,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koromo,ML030414,2017,6227,5942,12169,OCHA
Mali,ML,Segou,ML04,San,ML0405,Moribila,ML040511,2017,7662,7335,14997,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Danderesso,ML030503,2017,23905,23328,47233,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Fama,ML030509,2017,7131,6853,13984,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kafouziela,ML030516,2017,4292,4037,8329,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Sikasso Commune,ML030536,2017,146090,148330,294420,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kaboila,ML030515,2017,18316,17149,35465,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Sirakorola,ML020607,2017,23327,23436,46763,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Sony,ML010327,2017,5674,5636,11310,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kadiana,ML030304,2017,13190,12591,25781,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dialakoroba,ML020407,2017,14684,14984,29668,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Touna,ML040216,2017,20249,19245,39494,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Katiena,ML040614,2017,22255,22063,44318,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Korodougou,ML040210,2017,7651,7076,14727,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Fani,ML040207,2017,9239,8716,17955,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Fatine,ML040612,2017,16606,16060,32666,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Sibirila,ML030119,2017,20433,19629,40062,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Kadiolo,ML030204,2017,34587,32991,67578,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Misseni,ML030207,2017,24983,36952,61935,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Kemene Tambo,ML010313,2017,11138,10888,22026,OCHA
Mali,ML,Bamako,ML09,Bamako,ML0901,Commune V,ML090105,2017,268303,268605,536908,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Alzounoub,ML060202,2017,2700,3117,5817,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Hamzakoma,ML060304,2017,5990,5815,11805,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Inadiatafane,ML060306,2017,2217,2405,4622,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Ouinerden,ML060307,2017,3924,4004,7928,OCHA
Mali,ML,Gao,ML07,Ansongo,ML0701,Ouattagouna,ML070104,2017,19643,19699,39342,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Bamba,ML070201,2017,19684,17516,37200,OCHA
Mali,ML,Gao,ML07,Bourem,ML0702,Taboye,ML070203,2017,14024,12808,26832,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Boghassa,ML080102,2017,2095,2292,4387,OCHA
Mali,ML,Kidal,ML08,Abeibara,ML0801,Tinzawatene,ML080103,2017,1373,1704,3077,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Adjelhoc,ML080301,2017,4889,5376,10265,OCHA
Mali,ML,Kidal,ML08,Tessalit,ML0803,Timtaghene,ML080303,2017,1484,1722,3206,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Tenindougou,ML020221,2017,9501,9445,18946,OCHA
Mali,ML,Tombouctou,ML06,Gourma-Rharous,ML0603,Haribomo,ML060305,2017,4750,4829,9579,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Tienkour,ML060111,2017,4261,4221,8482,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Korombana,ML050606,2017,19777,18856,38633,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Dogofry,ML040402,2017,22228,21961,44189,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Kambila,ML020417,2017,10090,9873,19963,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,N'gabacoro,ML020423,2017,11705,12023,23728,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Meguetan,ML020605,2017,16246,16746,32992,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Samine,ML040623,2017,8112,7893,16005,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Sirifila Boundy,ML040409,2017,21722,21040,42762,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Kala Siguida,ML040403,2017,13980,13748,27728,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Siribala,ML040408,2017,24249,24816,49065,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Togue Mourari,ML050312,2017,6895,5989,12884,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Ouro Modi,ML050610,2017,2288,2034,4322,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Koubaye,ML050607,2017,4263,4272,8535,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Socoura,ML050614,2017,23615,24424,48039,OCHA
Mali,ML,Segou,ML04,San,ML0405,Tourakolomba,ML040524,2017,5122,5111,10233,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Diomatene,ML030506,2017,3006,2791,5797,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zangaradougou,ML030542,2017,4838,4595,9433,OCHA
Mali,ML,Koulikouro,ML02,Koulikoro,ML0206,Koula,ML020603,2017,15313,15152,30465,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Guidimakan Keri Kaff,ML010309,2017,13295,12729,26024,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Cinzana,ML040604,2017,23514,23351,46865,OCHA
Mali,ML,Segou,ML04,San,ML0405,N'goa,ML040512,2017,6047,5881,11928,OCHA
Mali,ML,Segou,ML04,San,ML0405,Siadougou,ML040518,2017,11495,11557,23052,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Dioumatene,ML030202,2017,5350,4865,10215,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Somankidy,ML010326,2017,4622,4361,8983,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Same Diomboma,ML010323,2017,8010,8113,16123,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Bangassi,ML010301,2017,7761,7954,15715,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Liberte Dembaya,ML010317,2017,8936,9726,18662,OCHA
Mali,ML,Segou,ML04,San,ML0405,Niasso,ML040514,2017,8769,8343,17112,OCHA
Mali,ML,Segou,ML04,San,ML0405,Sy,ML040521,2017,8035,8277,16312,OCHA
Mali,ML,Segou,ML04,San,ML0405,Ouolon,ML040516,2017,8652,8643,17295,OCHA
Mali,ML,Segou,ML04,San,ML0405,Teneni,ML040523,2017,4597,4496,9093,OCHA
Mali,ML,Segou,ML04,San,ML0405,Baramandougou,ML040501,2017,6027,5859,11886,OCHA
Mali,ML,Mopti,ML05,Mopti,ML0506,Sio,ML050613,2017,15859,15485,31344,OCHA
Mali,ML,Mopti,ML05,Djenne,ML0503,Fakala,ML050304,2017,22089,21704,43793,OCHA
Mali,ML,Segou,ML04,San,ML0405,Somo,ML040519,2017,2456,2407,4863,OCHA
Mali,ML,Segou,ML04,San,ML0405,Dah,ML040502,2017,8443,8361,16804,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Yasso,ML040712,2017,8846,9121,17967,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Sanekuy,ML040709,2017,9880,10561,20441,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Diora,ML040702,2017,9916,10876,20792,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Timissa,ML040710,2017,18349,17705,36054,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Konseguela,ML030413,2017,20184,18900,39084,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Gargando,ML060207,2017,5350,5724,11074,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Niena,ML030531,2017,24515,24044,48559,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Safo,ML020429,2017,9404,9670,19074,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Meridiela,ML030116,2017,9146,8857,18003,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Dogo,ML030106,2017,22586,21786,44372,OCHA
Mali,ML,Gao,ML07,Menaka,ML0704,Alata,ML070405,2017,1636.7046239165566,2076.1058652857355,3712.810489202292,OCHA
Mali,ML,Kidal,ML08,Tin-Essako,ML0804,Intadjedite,ML080402,2017,3163.1930939915228,3886.765395163301,7049.9584891548238,OCHA
